"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"vivo en México y tengo miedo de salir jajaja","1","0","2025-11-11T03:11:23.000Z","el.molca4","https://www.tiktok.com/@politicomx/video/7571117511932972296","7540843562033136648","7571300057091375873","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b09c159fff4eecbe643ded245bed8c6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6445142&x-expires=1780200000&x-signature=W0zB1jdWL3H8jHJbBzXHjvBXp6I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ya quiero ver a esos Futbolistas 🥴🥴🥴","1","0","2025-12-03T06:30:12.000Z","dulce.corales","https://www.tiktok.com/@politicomx/video/7571117511932972296","6923738374450004997","7579515171875685128","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ae3640fd1fc0097f67e0ce2f2d572512~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=49781896&x-expires=1780200000&x-signature=sjtqw6mf7Zavi4ZBH5AT6Ol49CU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"chin tiene que hacer un fuerte gasto para el mundial ojalá que con eso se pueda recuperar la bolsa","1","0","2025-12-07T20:17:43.000Z","clauxdlrouse","https://www.tiktok.com/@politicomx/video/7571117511932972296","6801884836014703622","7581212714879451922","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2353cbcf7748e0938ea907ad758b580a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7486879&x-expires=1780200000&x-signature=5oWox2ftIXMi5nJs6wZFdOu5MME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ahora resulta que estar vivo en México es ilegal.
5.5millones me va conocer !
Que maravilla !!","1","0","2025-12-24T04:11:51.000Z","frankkgiorgio","https://www.tiktok.com/@politicomx/video/7571117511932972296","6970784975311782918","7587272328846050066","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/52b012278004eb20b85b374ac85be674~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aac5ff60&x-expires=1780200000&x-signature=OhXZgKCi0qwx%2FjCesqO%2BE74fWUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Cancela el mundial o lo vamos a echar a perder !!!","2","0","2025-11-10T19:18:58.000Z","4tadedonatello","https://www.tiktok.com/@politicomx/video/7571117511932972296","6994994112345605126","7571178305674281746","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a337e96086b70a7672ebc217093f994a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8b310f2&x-expires=1780200000&x-signature=TaMOfmCOSpRlwmWDmJ9cGoq6F74%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"para 10 partidos","2","0","2025-11-10T17:36:56.000Z","vic.omar.dobus","https://www.tiktok.com/@politicomx/video/7571117511932972296","7326549690470728710","7571152053742060296","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c3d4e4686a96ebae8ce33f3b280c664~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=053e41fe&x-expires=1780200000&x-signature=n5IpgB%2FD3xCORsA0hBQftiuSgLc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ya los contó o que?","2","0","2025-11-10T18:10:35.000Z","jepiano_","https://www.tiktok.com/@politicomx/video/7571117511932972296","6805744427870438405","7571160738270823175","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1a297edbcdd5ffa118679f15f6e99a9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a046e990&x-expires=1780200000&x-signature=v%2BMZLvqNDt1Oo9P98dTEoJ%2BdfkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"La marina de estados unidos va a visitar a Mexico 🤔","1","0","2025-11-11T01:34:03.000Z","rodrix415","https://www.tiktok.com/@politicomx/video/7571117511932972296","7027839598706230277","7571274870644245279","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7331962074328727557~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c507287&x-expires=1780200000&x-signature=LI8goa83Sjd14IU1HgoizuaEXkw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"wao que padre","3","0","2025-11-10T16:09:21.000Z","elizabeth.f355","https://www.tiktok.com/@politicomx/video/7571117511932972296","7561143013176149004","7571129498172228359","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d22b5a2010e7b90c791b0a5f83101f8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad751d49&x-expires=1780200000&x-signature=pltthkboURvoauC0%2BCywQQYDxWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mejor iré a usa a verlo","1","0","2025-11-11T02:14:44.000Z","user1761123355274","https://www.tiktok.com/@politicomx/video/7571117511932972296","6900006289402774530","7571285467216315192","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c4c1892d070c2f8eb235db2f3361c880~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c977a0e6&x-expires=1780200000&x-signature=jzZK2dFfb14Qi9ktkaSKELwu4%2Fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"y de los baches después hablamos verdad","0","1","2025-11-11T02:45:05.000Z","eduardo._.._","https://www.tiktok.com/@politicomx/video/7571117511932972296","6802374920858944518","7571293315313894162","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/20d82069f4bdeb196d99ef7b6e9acd9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cf0bb648&x-expires=1780200000&x-signature=i%2FO1kqelIlmuFULOt3f3TqGJ3oE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"[Sticker] yo tengo otra idea","44","0","2026-04-18T20:43:45.000Z","alexisrs0","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6811227462510887941","7630202706560992007","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/83d9c8c8e7bf6419e948905328b44f2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a746638&x-expires=1780200000&x-signature=hHoaVxscQcxYywcd4IcbwTx1Sx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] que salgamos ya dijo","31","0","2026-04-20T12:38:01.000Z","fernovatr","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7052658795512742917","7630819726021100308","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f89ec2dcf9076e93bab38fb815fba272~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=25b10bcf&x-expires=1780200000&x-signature=H2zUeoOWKA47uMg14Sze93QUdKA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Se me hace una falta de respeto✨","8","0","2026-04-22T18:18:40.000Z","grizelsegura","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7011905049111593989","7631649681625678613","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d674e039e8c2f2e352ce8a3ea11296f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7ce7cc2f&x-expires=1780200000&x-signature=dHi8v6DH7rE1hugFetyskV2OdBY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"y si mandamos una petición a la FIFA para que no haya mundial en México? cómo protesta, digo","35","0","2026-04-18T21:09:50.000Z","l_annette","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7094864537555813381","7630209413131502356","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d9b815e3c7a7a5f27012d0db09cf4eae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f48db022&x-expires=1780200000&x-signature=TVh50%2BqWi34m6L5BKmQZ1%2FBJuq4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"me están dando más ganas de salir ahora no se porque","58","0","2026-04-18T16:11:40.000Z","betobsk.i","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7119341823781782534","7630132611847226128","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bec10be18df7c1e699078b7ef34955c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad6b6db1&x-expires=1780200000&x-signature=CdF7KXKP8LNaZiUESl%2BXPhW80ho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] Que salgamos dice","19","0","2026-04-20T22:04:33.000Z","skinthelive","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7286981936592651269","7630965697606435591","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/09f4e10941725eb4a9ef0de41b712a56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7868fb72&x-expires=1780200000&x-signature=I8BfrL4xmjIsmRnGZqOGEPheq2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"De repente me dieron ganas de salir 😁","10","0","2026-04-19T01:52:51.000Z","sweet.donnut","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6979398242756854789","7630282333002482449","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bd3ec291d9d06744b88cc2ad8034f312~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=380da4b4&x-expires=1780200000&x-signature=i3IuyILVVrojkfc8FRLllhWnYoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"que le pasa, iba a aprovechar para salir más jajajaja","9","0","2026-04-21T23:03:52.000Z","sugamin.0","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6815377459433931782","7631350859024958228","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ba54f12aff3fa2962365e3471ab4fedd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e82f998&x-expires=1780200000&x-signature=ml0MFZ94CDwFqa7JZgdbhFaJNC8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😂😂😂😂 si ella le va a pagar el salario a mi mdre entonces si","9","0","2026-04-19T02:17:38.000Z","aretes_nix","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7514586149064410129","7630288746638689040","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9dc9d92ce56c9c9a3e97f28918658f7d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3711bb8d&x-expires=1780200000&x-signature=LQEd3Z2gH332USEOfEFsUwZ%2FvpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Nmms jajaja","0","0","2026-05-30T00:06:48.000Z","drufromda2","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7344046030697432107","7645469465769509645","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/d71851e626040f85675d02aad866b562~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cdcc937a&x-expires=1780200000&x-signature=R31k0QRr3kku1N3sHS%2BAInIh0To%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"que te parece si previo al mundial optimizan los sistemas de trasporte para que la ciudadanía y los turistas no sufran por tráfico y otras averías constantes del trasporte público y vialidades, absurda!","17","0","2026-04-21T01:32:24.000Z","cojocoyotl","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6944567056778527749","7631019211029086996","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/39e6cdf2118dfccd922e8a0e715434f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9af5ee82&x-expires=1780200000&x-signature=N1tBDbdKynQZorxZZgVFU0SKpqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Yo ni caso le voy a hacer","9","0","2026-04-21T03:41:38.000Z","palabraestelar","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7234963431206978566","7631052592629465864","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c8be46b538f95e5954b1cb6e146f4b2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2d473e30&x-expires=1780200000&x-signature=JTZz3iJGWykj2GNkf5iMOo7Lmws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"perdón!!??
cómo esta eso???","8","0","2026-04-21T03:01:16.000Z","rosa.maria.rios0","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7403428627818464262","7631042159777661713","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/27ae03d150af53b7e412f74c03252acc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3b5b816&x-expires=1780200000&x-signature=cQS1tsGsNPfT9u9wM75szVoHIqw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"q salgamos dice","7","0","2026-04-20T04:43:43.000Z","fernandaaa7709","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6838299008437765125","7630697451679236885","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b82f5a1a82d6f5acbcb7e1729526c22f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b70fe80&x-expires=1780200000&x-signature=LAa0VBajF4vxXPZ9z4ZQnLSpTvM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"que salgamos diceee","6","0","2026-04-19T00:59:34.000Z","yukishi_7","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7161199741865935877","7630268659650265874","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/db3e8f7994cfaf0e1e72884e1c2497df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0edc332a&x-expires=1780200000&x-signature=iwIgMgzmmkx%2BlwADOnk2vFTOcFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] De huevos me voy a salir","8","0","2026-04-25T04:57:17.000Z","kenia_monserat","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6791302024103691270","7632556300023317278","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ec0ec6e909ad1670eb3772cf62d9dd08~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f0be144&x-expires=1780200000&x-signature=AwvSaln3p4ViNZmbd3erqiqODIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"no sé quién voto por ella","16","0","2026-04-20T14:10:24.000Z","......nenu","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6809323738790904838","7630843537886200596","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ff594f90a3883e7a9f2b6a05a16c036~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff4de3a8&x-expires=1780200000&x-signature=Ap1fqC3riTqqYzeakVsRJeutadU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ni mi casi nada me ocultó así","15","0","2026-04-18T22:51:45.000Z","estae99","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6913250703754609670","7630235645848584976","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ff526e5924c6f73dccb8f08a7a57e405~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bc8a532&x-expires=1780200000&x-signature=qlxg5mHzcIlYIf3IV1q3y2Kt0kc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ya ni mi ex cuando m presumio en cf💔","10","0","2026-04-21T04:38:00.000Z","whoz.cexr","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6958286642901812230","7631067094030058247","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/81e1cc309824a3f5b36482bb4cf85527~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0cc022a6&x-expires=1780200000&x-signature=ttDh0ro%2BWqCP5%2Fapo4uoty8Ysfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Entonces no van a ir a trabajar? Todo estará cerrado?","6","0","2026-04-19T02:19:00.000Z","danielle_pon","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7505996906373448712","7630289136284386056","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/75b39a3ef1d9504c410fe25f9c311d06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=715488a2&x-expires=1780200000&x-signature=qO3X20ZUu8A5BNi%2BMV2sP%2FJykVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Como que ya me dieron ganas de trabajar e ir a la oficina esos días, y lo mejor está a la vuelta del estadio 🫶🏻😉","8","0","2026-04-21T04:46:36.000Z","iesykhopebm","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","157108443252891648","7631069286967477012","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c2f58f9e3f4bb716549d25a219936f5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b44b6656&x-expires=1780200000&x-signature=cOAKqHUt1djES2yo6M4VyeHNgMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"no pensaba salir, pero ahora me lo tome personal","7","0","2026-04-20T07:23:49.000Z","vc_marinez","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6847628433875289093","7630738752786531080","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7c55f4dace9c781a224ab1f3abead108~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ae4b1e5&x-expires=1780200000&x-signature=Djk2HobW1VIoFr%2BzBdPcd831Oc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"creo que dijo que si hay que salir para disfrutar con los turistas eso dijo","25","0","2026-04-18T18:08:17.000Z","lobolunar231992","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6973656209187914757","7630162652312060688","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ca8426f0eb7e178137e688659f3cc652~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1cbc2f12&x-expires=1780200000&x-signature=HAEpN4Y4Npy8egjTs7KIxWFgJ%2B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"si me dan el día en mi trabajo va","8","0","2026-04-19T01:32:13.000Z","angy_serrano07","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","283943015935741952","7630277025806566160","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8c7aa8eacc6d341c95d1e70a82531c2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa7b04b0&x-expires=1780200000&x-signature=4noDK7bYbolU1IlHLkmlCcfV9%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nos pagarán por eso, yo me apunto, si me van a pagar bien","5","0","2026-04-19T19:06:27.000Z","mr.wednesday_452","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7418734863249720326","7630548718685061908","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7c08ab08a4bcb8f5149602f665404bb0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5fb573c3&x-expires=1780200000&x-signature=ESu0Che9Uq%2B2V0HbBg28I1Wl%2FKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pues si me.pagan y vacaciones pagadas ni salgo 😎","6","0","2026-04-19T20:04:51.000Z","lee.yune.zenin","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6956675745499284486","7630563717160190737","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e9edab84f1d04abe27cc9da8e8932f00~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=079cefde&x-expires=1780200000&x-signature=GMBJvCF1LK0Xzi7SR6W2GxIxC2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Depende si me pagan ni me asomo fuera de mi casa","7","0","2026-04-19T19:34:55.000Z","myumi8","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6809461172158497798","7630556063431099153","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2ac208d1d9491123fe9f9880298ec019~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=163b4174&x-expires=1780200000&x-signature=xWUAMW9Iqw2QEyc4sxh2MCUNpf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Como que me dieron ganas de salir de mi casa","9","0","2026-04-19T20:05:36.000Z","ximenazb9","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6929327833051497478","7630563977546285842","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/240bb91ce024f53b330d0e1511a7e28f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e75a29ae&x-expires=1780200000&x-signature=TPRg04nxxOrvhGN4HOB%2BcE2ccB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yo voy a salir con mi familia y amigos!! aunque no tenga a que salír!!","5","0","2026-04-19T01:38:32.000Z","golfitomaverick","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7068021517254509573","7630278651456275221","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/903ab49886ff0e5f1ae10287008b730d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c068782&x-expires=1780200000&x-signature=GffsetGF5Ki7Be1j9%2BvxzUPFM8k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"me han dado ganas de turistear mi ciudad con todos mis amigos y familia😳","5","0","2026-04-21T02:53:57.000Z","taekooka75","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7146990648838423558","7631040250513670932","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a156b2faf893c73c214d6bb84d18364e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4356ce21&x-expires=1780200000&x-signature=PEJF6LBMoZnNO8plZxfeHbTW70g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Que salgamos todos dicen!!!!","6","0","2026-04-18T19:49:25.000Z","juizguica","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6986860810161177606","7630188698646971152","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7327444705939128326~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=353a66e2&x-expires=1780200000&x-signature=%2FfPJjhFZIQNBQE7BJfHsPkEc8to%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"no lo dijo exactamente con esas palabras, pero es lo que dió a entender","15","0","2026-04-18T15:37:13.000Z","randall.flagg55","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7349771635471762438","7630123756752831249","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/99c55896f3e20e5be88067bc7fd94c5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a053c442&x-expires=1780200000&x-signature=pXlGj5TulBFHgv2trmJBxgerkzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"cuando pensó que era buena idea? 🙃","13","0","2026-04-18T14:55:06.000Z","jorgesanchez2335","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7009478348427723781","7630112904033092359","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7ef7fbf40b74646608dcfc06f7a9fbd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b6c94157&x-expires=1780200000&x-signature=2kr8Coh5E8XRFV%2BrJDhjjDd0ElA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"No sería mejor reparar el metro para que todas las líneas y las unidades estén en funcionamiento.","12","0","2026-04-18T17:09:50.000Z","miguel220819","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6778665297861248005","7630147580941157137","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/c5482a9f31f4af4715a54049189f0949~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3113a711&x-expires=1780200000&x-signature=xMEKRaHy7zNqwGMvl%2FWiEptv%2FDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"[Sticker] cómo no soy de la ciudad soy turista no?","10","0","2026-04-18T21:04:28.000Z","aseret.20","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","163335950951940096","7630208002402714388","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/cd52fe65485872a56584f6834f93c21c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=23a7ea6e&x-expires=1780200000&x-signature=pW%2BM26cI4aByW8ASWWzWMlF%2Ffv4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"no,no y no","7","0","2026-04-18T22:26:09.000Z","mpm_43","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","6952638462516397062","7630229037227590407","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/cae5e7722c98c02ac3dd9d38b846230d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=65cfba23&x-expires=1780200000&x-signature=wYJqYfukx14GEZJYT4Qxp1EuxGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"no hay que ser groseros, me dice mi mamá que cuando haya visita tengo que salir a saludar","6","0","2026-04-20T21:50:02.000Z","mirissdaa","https://www.tiktok.com/@marcosjimenezpere/video/7629973371505249557","7428137078439560198","7630961931654202132","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/0c1eb1b0274aa2c3e593d21eb7ac0fc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e0a39804&x-expires=1780200000&x-signature=jahGSgqV5Bwlh7plLDS%2Bm%2Bbo7vY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
