"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"y porque no aplican ese plan de manera permanente?","9","0","2026-03-08T03:42:12.000Z","ram.vargas64","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7451098780843901957","7614724995088515857","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8b7055e7c5e11b3ab46b4e2a6880e88~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66d1926e&x-expires=1780200000&x-signature=80J2TVMbVtxqFI%2F%2F%2B8sCzqqTQSM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ojalá así nos cuidaran todo el tiempo para combatir","9","0","2026-03-07T08:47:03.000Z","pipesantiago26","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6915529200838444038","7614432469458174738","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8bc1fd39b178ffa3f7989ee00d8cc4bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb9efe22&x-expires=1780200000&x-signature=embqmvn6DGSAZPpNIm1tU9XoOLY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"¿Entonces solo habrá seguridad por el mundial? 😢","9","0","2026-03-07T10:09:26.000Z","4doorsmorewhoresss2","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6811628934171952134","7614453701641601810","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fb2b4cd4743e99ac4d7ec413c6a8064c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=695ea279&x-expires=1780200000&x-signature=r3RPwX2fznY9cbEJ6KD8C%2FbycFA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ojalá en VERDAD CANCELEN EL #MUNDIAL","9","0","2026-03-09T02:19:03.000Z","yaa_ye01","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7313639492773299206","7615074630856508168","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3a896fcb9eb0fb6d46f55aee883f2e37~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22425a7&x-expires=1780200000&x-signature=NLIIHatfd%2B09AUaDch49KcwhwIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"en el estadio gritar fuera claudia","34","0","2026-03-07T04:09:00.000Z","oor17gto","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6862700153339954181","7614360804233626389","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/082bc66705500b07b877a07581f60863~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8c95350&x-expires=1780200000&x-signature=lVLsJQn5AKnAi7PTNn1V8YTbpDE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] Cómo se notan las prioridades, no se dejen que vean lo que realmente importa!","153","0","2026-05-27T02:59:03.000Z","yurimikaakerman","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7203988451640886278","7644400681230533396","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5b78bc7d7c63f7b697ad897209a1a961~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a909ae70&x-expires=1780200000&x-signature=RSU0FuHNE%2FMtrL%2B8JEckSMv2q3g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pero la presidenta dice que todo esta excelente y nada de esto pasa 🥺","27","0","2026-05-27T12:03:59.000Z","padillagrac","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6812972107313005573","7644541116465808136","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9b80dbf65903a62307e04001550cd55f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67710e99&x-expires=1780200000&x-signature=V8cBkIV7kqUI1shgEG7OcfUnOIY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"esto es importante, que escuchen todos los gobiernos y los pueblos. Las personas son importantes","28","1","2026-05-27T12:21:46.000Z","serendld","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7166752205067240453","7644545706514727687","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a771149f543ab6c7f693e7eb094c659d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f701ea7&x-expires=1780200000&x-signature=aG9LPIwzIzAwCtwFJ3XU87cQUKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Apoyo para los padres y madres que buscan a sus hij@s","13","0","2026-05-29T13:45:02.000Z","yesmyreyes191","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7159504505532744709","7645309347794420487","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b1dc89b63a5b7a3c190c3078a93ae2c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bc234749&x-expires=1780200000&x-signature=yewKGGcjH11mbPX9M3Xz91Gkgd4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] Aquí apoyamos a los papás y mamás buscadores","39","0","2026-05-27T13:34:19.000Z","maitasuneaneuskera","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6819653307448558598","7644564346451034901","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7324747512772984838~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee5ba4c4&x-expires=1780200000&x-signature=sVxyw06ipQiGEgJnv%2F2cE65dojE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"No queremos mundial!!! Queremos seguridad, acceso a la educación digna, salud digna y a la justicia","11","0","2026-05-27T05:43:35.000Z","mirna_iriss","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6804321672067302406","7644443075615507220","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/33d58f1746333c9d05623af667e97ba2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec4f662c&x-expires=1780200000&x-signature=pwybCggWvgebwALz8hiQ48Pz2u0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@Jordy Q: el mundial no trae ningún beneficio al país anfitrión, solo hay que investigar el desastre que ocurrió en cada país anfitrión del mundial","10","0","2026-05-27T15:56:54.000Z","gabrielasanchezju","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6749195674170213382","7644601116369552149","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7331158958574403589~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=494680c2&x-expires=1780200000&x-signature=MUUh%2FYoVRWIsfbRvSaOepJTYOoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"camila te seguimos buscando","27","0","2026-05-27T03:25:12.000Z","silkstone94","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7125985566264509445","7644407423302861584","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bc2b6c9680ebb665ba98c37a64ccf444~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8a4823b&x-expires=1780200000&x-signature=H7fZUhpEpQycManhb5k%2BM5jWqHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"No sé vale que le pongas más atención ahora que no está que cuando lo tenías a tu lado","8","18","2026-05-27T04:22:49.000Z","ceroimpunidad0","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7499584387978232837","7644422264327144193","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d80796a2a4ad7a489eba0d45ba0f6301~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d10cbf59&x-expires=1780200000&x-signature=XgxzZa4lUxWcdtlQJMF%2FJAnae2I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"NO QUEREMOS UN MUNDIAL!! QUEREMOS VISIBILIDAD Y SOLUCIONES A COSAS QUE REALMENTE IMPORTAN","9","0","2026-05-29T17:07:58.000Z","michhsg_","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7147916012716377094","7645361610916446992","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b18641f401f3e091543cf503efef8bc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e2b1736&x-expires=1780200000&x-signature=2h%2FPy5KVnxwXd8sBfp%2FYhk8sVfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"#noalmundial 😡😡😡😡","31","0","2026-05-27T04:59:04.000Z","jorjeouz","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6842087586937340933","7644431606987965202","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0c602dc745b6a373cde8b3b142cd7eda~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1413b71a&x-expires=1780200000&x-signature=baviafTArKCT8mwX6DZl1Ti3uLk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"q sean encontrados 🙏","32","0","2026-05-27T02:33:50.000Z","white.rabbit.tiendadenim","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7341749225019491333","7644394172598584082","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/25babd0da50c0c52d73f069380a1fdd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=091e64e0&x-expires=1780200000&x-signature=IjPx0KvHIpM6neuzwcEWxLlYxyg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Que hermosa campaña, no se dejen, estamos con ustedes. 🥺😭","63","0","2026-05-27T05:18:36.000Z","eliijs","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6596442017759313926","7644436640543408914","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9338ee45c27b2b9ac745dbbe7baa215e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea17cf95&x-expires=1780200000&x-signature=PBYWqG06gcjUVuRS2dN0LdQ4S8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ojalá algún día logren encontrar a sus familiares 🥺
pero con todo respeto, empezó mal tu vídeo, pues todos tenemos derecho de vivir y divertirnos, y la vida sigue, no xq algunos la estemos pasando mal, el país se tiene q paralizar, Dios los ayude y su familiar regrese🙏🏼💜","5","8","2026-05-28T01:17:53.000Z","sikis467","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6942621544603649030","7644745570251490065","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e669d4d94e8f82ee1c097562be2bc52d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf6c980b&x-expires=1780200000&x-signature=v8uWM9caAt5AWcx6KPz%2B2%2BVW5iI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] Ellos no deben ser invisibles en el Mundia, ellos deben ser los mas presentes en el Mundial, que el mundo vea rosotros de gente que puede ser encontrada gracias a la difusion","15","0","2026-05-27T06:43:39.000Z","kylvo85","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6599025712970465286","7644458570238853904","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7d8b8b0d622840f03f927442b0e7ddab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce00e04f&x-expires=1780200000&x-signature=NTwEicgbdlflYOr1NgzUceP7Q%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pero les apuesto que muchos vieron la final verán su mundial así quie hoy no joven gracias","6","7","2026-05-27T22:44:02.000Z","padampadam048","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7289165601394099205","7644704385943929621","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/aa17be1a2204a81f5d42558938fd1697~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=205cca5a&x-expires=1780200000&x-signature=%2BgQzbk%2FNhognFYfUlH5WG2KVk50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Listo para la inaguración junto a mi familia 😎😎","8","7","2026-05-28T01:28:54.000Z","aadrian1908","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6858091879209698309","7644748523607376647","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7327238199342792710~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e2d8180&x-expires=1780200000&x-signature=iTovnbwWGebax9%2Fk2EG60P5INHg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"una manifestación en todo el país el día del mundial","26","0","2026-05-27T06:37:10.000Z","nay.larra","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6889700459289248773","7644456885122581268","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b9f0d493ac320d1e125f4a378a09bd73~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e79962ea&x-expires=1780200000&x-signature=ZR%2B1m0gf%2FFUr6D%2FCicNJ4xx8Ckk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yo si estoy en contra del mundial!, hay temas de seguridad y salud que son mas importantes...","26","0","2026-05-27T17:44:21.000Z","comandantecarbajal","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","7201729182362764293","7644628796679996181","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5ead7eba6a4c7f5442cd7380057a6e3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7424586&x-expires=1780200000&x-signature=T%2F1ueQtDPEx3TCQ0kVkFKigi4gA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"que dolor, que impotencia. es una burla el despilfarro.","67","0","2026-05-27T03:02:28.000Z","ale.leal7","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6821643398743639045","7644401538782348049","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7330286764224151558~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=335c9cee&x-expires=1780200000&x-signature=GIeiQo4asd1qlSmANOV%2BY5juy24%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bien hecho yo soy aficionado al fútbol pero antes que eso soy papá de tres y no quisiera pensar que algo les pasara sigan adelante apoyo total 👌👍🙏","33","0","2026-05-27T22:34:10.000Z","jaimetrujillo736","https://www.tiktok.com/@ajplusespanol/video/7644374184180616456","6995654090484466693","7644703424265175828","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/566142daecd23fa2ce95bb25826768d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf7d7836&x-expires=1780200000&x-signature=xXfqke%2FXsSn8gJ0K5szGYtflD%2B4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Si hablamos de Mexico no confío ni en la policía","12","0","2026-03-07T13:10:07.000Z","gabri3ltn","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7310060569410765830","7614500258278228744","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5082597ba41d95edc39e9120aa2f263b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d9adb8f&x-expires=1780200000&x-signature=%2FjtgdKz8OH%2FrQaJ9FSD3nAa9OGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Entonces siempre han podido?🤨","11","0","2026-03-07T18:03:38.000Z","alfonsozz50","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7138589400506762246","7614575875070477064","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7138590219708104709~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a07aa1ec&x-expires=1780200000&x-signature=KhtCbOQmn4%2BLGkdbkcZUIs8bXr4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Se dan cuenta que eso lo podrían hacer sin el mundial y no lo hacen 💀💀💀","30","0","2026-03-07T11:49:37.000Z","rewritei","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6861112567529456646","7614479517335257877","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/229d5b56dba7ea9cd563564253c4aae9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95560fc9&x-expires=1780200000&x-signature=PPil5sVYRHmUJKXpujepq3wBS8Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Y después del mundial que nos lleve la vrg","19","0","2026-03-07T05:29:52.000Z","erickbayram","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6797480324814947333","7614381633568129800","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7330254134656532485~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4bb9bee7&x-expires=1780200000&x-signature=Bxx37xpZuAG8Hm9KOPDySdb3JF4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Qué cosas y por el pueblo mexicano no mueven un dedo😡😡😡","8","0","2026-03-07T14:40:20.000Z","alexandra02880","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7084096172410913798","7614523504096772884","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/08872ec695d61f5e44e1d985dac4443e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d36e672&x-expires=1780200000&x-signature=Zve68ZUEO%2BH3L2X3vGKk%2BdcBEOc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"no protege ni a los ciudadanos,que va proteger a los turistas","63","4","2026-03-07T05:21:38.000Z","sbkrsjhm","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6557928481044611077","7614379500269191956","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/10f604bfad15ec1435df731c91a29571~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ff9f871&x-expires=1780200000&x-signature=B%2F2F14SsEdrUYcS8SKFQHZj0p%2Bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"❌seguridad en el país
✅seguridad por un partido de fútbol","12","0","2026-03-07T21:00:09.000Z","apoloniolopez3","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6576276460104843270","7614621346555921170","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/47ca1bc08eaa671923dd31c52172496c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=448dbce5&x-expires=1780200000&x-signature=iP%2Fo0b%2FMTrDzPnEld3NuWSCwL7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ven que si tienen con que detener el narco pero no lo hacen","12","0","2026-03-07T17:39:01.000Z","antoniorivera3101","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6785676036317201413","7614569554296193800","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7320869435810856966~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0474913c&x-expires=1780200000&x-signature=cFvx9v1Eh1uBsDpbxHjXYlNsTkg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Asi nos deberían de proteger a todos los mexicanos que vistamos a nuestro país","12","0","2026-03-08T03:48:47.000Z","jgm0046","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7279995114410214443","7614726624596116238","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2f963100d83b77de0609290d70dee751~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07786e29&x-expires=1780200000&x-signature=y7YW94XFmN2MxihPFn9IESSMlAM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ósea solo PRETEGEN EXTRANJEROS pero a nosotros los MEXICANOS NOOOOO?","12","0","2026-03-08T02:40:26.000Z","luuz__m","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6900999331525510150","7614709065721545490","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/599962439a20eca5a087caddf4952ac9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3de1ea15&x-expires=1780200000&x-signature=9OGrhyxxeEW4NSOhTOlOHlZGTKg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Y eso porque no lo hicieron con Carlos Manzo ?","15","0","2026-03-09T02:58:47.000Z","enriquegutierrezcamargo","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6816525197873857541","7615084885753447175","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7334121361306189830~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47052ee5&x-expires=1780200000&x-signature=SkCKIG2V0tgIE%2FI1o6tDSbUX%2BKc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Seguridad durante? Y porque no siempre?","12","0","2026-03-07T10:35:25.000Z","ramirezz_alfonzzo","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7292339808411583494","7614460384402014994","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/72c4e6bd8714e82c0a5319fd0fe01f70~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ccf4356&x-expires=1780200000&x-signature=HgIwY7O7p1T9pKmTuu46DVuBTvw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"jajaja entonces gastarán más que lo que ingresara","12","0","2026-03-07T23:29:23.000Z","velazquez.velazqu361","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7290759543054435333","7614659839725880065","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b5c2b9b158151c04c2ecfdf5a1c980b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d273b8c&x-expires=1780200000&x-signature=ALwLE%2B7J9RNUOJSn4nExLrfdEmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Necesitamos mundiales las 24 horas de por vida en mexico 🥴","9","0","2026-03-08T20:31:13.000Z","talibanammp0","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7038767363663922182","7614984812001166111","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2beec3d1d19b0c5eae1ca28530ec199a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87a80aa1&x-expires=1780200000&x-signature=BuCHpN1W4YVDzVNf48eaqsQGIUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ojalá cancelen el mundial","7","0","2026-03-08T07:25:10.000Z","user85767209349841","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7576739174398166024","7614782434282734344","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e340c4d0&x-expires=1780200000&x-signature=y0I6Dncomm86fyA9XjJdWa1HRzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No se que da más miedo que México puede 💀 o que México no quiere 💀","7","0","2026-03-08T03:50:46.000Z","tony310825","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7189416143306802181","7614727172465296149","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6d184af&x-expires=1780200000&x-signature=VW8UWPJqAaIplom5IP4ju2xgIsk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"¿y por qué no despliegan eso permanentemente?","7","0","2026-03-08T05:49:19.000Z","dorianvivian","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7207311636834485253","7614757751042212626","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/187a842633e458506438d80088e6acba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c64e9311&x-expires=1780200000&x-signature=XtOoeHSnaxutobYv7DjrXEp%2B2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No es verdaaaad no vayaaaaan","17","2","2026-03-08T01:27:03.000Z","frederick_robertsson","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6997116767315444741","7614690045592617760","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4af96e7fcbb85fbb522a78fe9d1eac19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=875ff024&x-expires=1780200000&x-signature=ZIrjKEMNmqYTVDdHAlBeZaGC4xU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Que peligro ir a México este va a ser el peor mundial de todos","6","0","2026-03-08T02:53:21.000Z","inficalipa11","https://www.tiktok.com/@latinus_us/video/7614352986915163412","6924653771676206085","7614712394082403090","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba088e58a02fef21d587967f445e031f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=babe1098&x-expires=1780200000&x-signature=G9PRKMm7r3frh7sbKOYvpQUVYEk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"esto debe de ser todos los días, no solo por el evento 🙄","7","0","2026-03-08T19:29:58.000Z","emmali913","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7505948538677937159","7614969197873988373","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/43e67e5a0f7c7293569b6ec56b379251~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6bfb7a00&x-expires=1780200000&x-signature=rwUB2fHfviufcaRz44Ys2worcl4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"solo por el mundial,, ya después vuelve lo normal , inseguridad, robo, y lo mismo de siempre 😂😂😂","12","0","2026-03-07T23:59:39.000Z","huero.antonio","https://www.tiktok.com/@latinus_us/video/7614352986915163412","7569813813080622087","7614667609191711509","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cde3c34ffb49a875b6c7cfb5295435e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03e4cc29&x-expires=1780200000&x-signature=joPXdRvO807m59pxWp8PxaVuEaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] ay que padre saber que si hay seguridad","7","0","2026-03-09T18:55:05.000Z","lupiitaaguilarmar","https://www.tiktok.com/@latinus_us/video/7614352986915163412","292287817450323968","7615331316801192705","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bc02337118f2a1fd84a54a3034639172~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=257ae76e&x-expires=1780200000&x-signature=YnxBfPejo5CXvM2bO4h%2FXLZFSsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
